Wed Feb 19 15:41:30 2025 [1740001290362 msec] (183 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: corellia_city_Silver Villa_player on planet: corellia at: (x:-123.92, y:-5796.08, z:0)
Sat Mar  1 15:50:14 2025 [1740865814397 msec] (139 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 15:50:14 2025 [1740865814398 msec] (139 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 15:50:16 2025 [1740865816175 msec] (141 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 15:50:16 2025 [1740865816279 msec] (141 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 15:50:19 2025 [1740865819757 msec] (144 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 15:59:31 2025 [1740866371157 msec] (135 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 15:59:31 2025 [1740866371158 msec] (135 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 15:59:31 2025 [1740866371159 msec] (135 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 15:59:32 2025 [1740866372534 msec] (137 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 15:59:32 2025 [1740866372844 msec] (137 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 15:59:35 2025 [1740866375856 msec] (140 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 16:15:01 2025 [1740867301994 msec] (146 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 16:15:01 2025 [1740867301996 msec] (146 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 16:15:01 2025 [1740867301998 msec] (146 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 16:15:03 2025 [1740867303776 msec] (148 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 16:15:03 2025 [1740867303967 msec] (148 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 16:15:07 2025 [1740867307355 msec] (152 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 16:57:10 2025 [1740869830715 msec] (161 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 16:57:10 2025 [1740869830715 msec] (161 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 16:57:10 2025 [1740869830716 msec] (161 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 16:57:12 2025 [1740869832321 msec] (163 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 16:57:12 2025 [1740869832592 msec] (163 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 16:57:15 2025 [1740869835712 msec] (166 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 17:07:28 2025 [1740870448987 msec] (144 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 17:07:28 2025 [1740870448988 msec] (144 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 17:07:28 2025 [1740870448990 msec] (144 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 17:07:30 2025 [1740870450531 msec] (146 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 17:07:30 2025 [1740870450558 msec] (146 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 17:07:33 2025 [1740870453816 msec] (149 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 17:35:10 2025 [1740872110296 msec] (158 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 17:35:10 2025 [1740872110298 msec] (158 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 17:35:10 2025 [1740872110299 msec] (158 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 17:35:11 2025 [1740872111796 msec] (159 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 17:35:12 2025 [1740872112050 msec] (159 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 17:35:15 2025 [1740872115749 msec] (163 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 17:57:28 2025 [1740873448564 msec] (1496 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: 562949986729455 on planet: tatooine at: (x:6188.08, y:4283.92, z:0)
Sat Mar  1 17:57:28 2025 [1740873448757 msec] (1496 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: 562949986729455 on planet: tatooine at: (x:6188.08, y:4283.92, z:0)
Sat Mar  1 17:58:54 2025 [1740873534733 msec] (1582 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: 562949986729902 on planet: tatooine at: (x:6164.08, y:4387.92, z:0)
Sat Mar  1 17:58:55 2025 [1740873535009 msec] (1582 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: 562949986729902 on planet: tatooine at: (x:6164.08, y:4387.92, z:0)
Sat Mar  1 18:13:48 2025 [1740874428778 msec] (2476 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:13:53 2025 [1740874433612 msec] (2481 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:14:13 2025 [1740874453940 msec] (2501 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:14:18 2025 [1740874458496 msec] (2506 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:15:25 2025 [1740874525245 msec] (2573 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:15:29 2025 [1740874529408 msec] (2577 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:15:52 2025 [1740874552930 msec] (2600 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:15:57 2025 [1740874557194 msec] (2604 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:16:56 2025 [1740874616406 msec] (2664 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:17:00 2025 [1740874620777 msec] (2668 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:17:31 2025 [1740874651753 msec] (2699 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:17:36 2025 [1740874656140 msec] (2703 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:17:59 2025 [1740874679587 msec] (2727 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:18:04 2025 [1740874684322 msec] (2732 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:18:17 2025 [1740874697436 msec] (2745 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:18:22 2025 [1740874702253 msec] (2750 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:18:42 2025 [1740874722505 msec] (2770 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 18:18:46 2025 [1740874726460 msec] (2774 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 19:13:31 2025 [1740878011589 msec] (149 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: 562949986729455 on planet: tatooine at: (x:6188.08, y:4283.92, z:0)
Sat Mar  1 19:13:31 2025 [1740878011589 msec] (149 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: 562949986729902 on planet: tatooine at: (x:6164.08, y:4387.92, z:0)
Sat Mar  1 19:13:31 2025 [1740878011697 msec] (149 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: 562949986729455 on planet: tatooine at: (x:6188.08, y:4283.92, z:0)
Sat Mar  1 19:13:31 2025 [1740878011697 msec] (149 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 19:13:31 2025 [1740878011731 msec] (149 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: 562949986729902 on planet: tatooine at: (x:6164.08, y:4387.92, z:0)
Sat Mar  1 19:13:31 2025 [1740878011731 msec] (149 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 19:13:32 2025 [1740878012187 msec] (149 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 19:13:34 2025 [1740878014152 msec] (151 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 19:13:34 2025 [1740878014152 msec] (151 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 19:13:35 2025 [1740878015863 msec] (153 s) Thread 7 - [NavMeshManager] INFO - Done building and setting navmesh for area: dantooine_city_Lake ASYLUM_player on planet: dantooine at: (x:-3395.92, y:3747.92, z:0)
Sat Mar  1 19:13:35 2025 [1740878015890 msec] (153 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 19:13:37 2025 [1740878017406 msec] (154 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 19:22:51 2025 [1740878571862 msec] (152 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 19:22:51 2025 [1740878571862 msec] (152 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 19:22:51 2025 [1740878571864 msec] (152 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 19:22:53 2025 [1740878573462 msec] (154 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 19:22:53 2025 [1740878573643 msec] (154 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 19:22:57 2025 [1740878577114 msec] (158 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 20:12:53 2025 [1740881573572 msec] (135 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 20:12:53 2025 [1740881573572 msec] (135 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 20:12:53 2025 [1740881573577 msec] (135 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 20:12:55 2025 [1740881575245 msec] (137 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 20:12:55 2025 [1740881575345 msec] (137 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 20:12:59 2025 [1740881579363 msec] (141 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 20:18:40 2025 [1740881920241 msec] (135 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 20:18:40 2025 [1740881920241 msec] (135 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 20:18:40 2025 [1740881920242 msec] (135 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 20:18:42 2025 [1740881922009 msec] (137 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 20:18:42 2025 [1740881922181 msec] (137 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 20:18:45 2025 [1740881925744 msec] (141 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 20:21:55 2025 [1740882115090 msec] (151 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 20:21:55 2025 [1740882115090 msec] (151 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 20:21:55 2025 [1740882115091 msec] (151 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 20:21:56 2025 [1740882116695 msec] (153 s) Thread 8 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 20:21:56 2025 [1740882116820 msec] (153 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 20:22:00 2025 [1740882120183 msec] (157 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 21:39:28 2025 [1740886768621 msec] (154 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 21:39:28 2025 [1740886768622 msec] (154 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 21:39:28 2025 [1740886768624 msec] (154 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 21:39:30 2025 [1740886770368 msec] (156 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sat Mar  1 21:39:30 2025 [1740886770576 msec] (156 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sat Mar  1 21:39:33 2025 [1740886773345 msec] (159 s) Thread 6 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sat Mar  1 22:29:37 2025 [1740889777390 msec] (3163 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:29:43 2025 [1740889783206 msec] (3169 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:31:00 2025 [1740889860840 msec] (3247 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:31:07 2025 [1740889867458 msec] (3253 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:31:28 2025 [1740889888496 msec] (3274 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:31:35 2025 [1740889895230 msec] (3281 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:46:20 2025 [1740890780301 msec] (4166 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:46:26 2025 [1740890786401 msec] (4172 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:59:06 2025 [1740891546912 msec] (4933 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sat Mar  1 22:59:13 2025 [1740891553923 msec] (4940 s) Thread 4 - [NavMeshManager] INFO - Done building and setting navmesh for area: tatooine_city_mos mystic_player on planet: tatooine at: (x:6452.08, y:3555.92, z:0)
Sun Mar  2 08:06:39 2025 [1740924399721 msec] (143 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sun Mar  2 08:06:39 2025 [1740924399722 msec] (143 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sun Mar  2 08:06:39 2025 [1740924399724 msec] (143 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sun Mar  2 08:06:41 2025 [1740924401245 msec] (145 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sun Mar  2 08:06:41 2025 [1740924401445 msec] (145 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sun Mar  2 08:06:44 2025 [1740924404584 msec] (148 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sun Mar  2 08:47:41 2025 [1740926861572 msec] (144 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sun Mar  2 08:47:41 2025 [1740926861573 msec] (144 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sun Mar  2 08:47:41 2025 [1740926861574 msec] (144 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sun Mar  2 08:47:43 2025 [1740926863327 msec] (146 s) Thread 3 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sun Mar  2 08:47:43 2025 [1740926863527 msec] (146 s) Thread 5 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sun Mar  2 08:47:46 2025 [1740926866512 msec] (149 s) Thread 9 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sun Mar  2 09:36:26 2025 [1740929786480 msec] (130 s) Thread 35 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp1 on planet: tatooine at: (x:1144, y:-3920, z:0)
Sun Mar  2 09:36:26 2025 [1740929786481 msec] (130 s) Thread 36 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_camp2 on planet: tatooine at: (x:1002, y:-3019, z:0)
Sun Mar  2 09:36:26 2025 [1740929786482 msec] (130 s) Thread 37 - [NavMeshManager] INFO - Starting building navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
Sun Mar  2 09:36:27 2025 [1740929787804 msec] (131 s) Thread 10 - [NavMeshManager] INFO - Done building and setting navmesh for area: screenplay_tatooine_brigand_leader_camp on planet: tatooine at: (x:1500, y:-2000, z:0)
